/home/rlsa/abl/RLABL1/scripts/multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_23_1M_0602 --save-interval 50 --frames 1000000 --StateNN multi_23_1M_0602_NN

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_23_1M_0602', seed=1, log_interval=1, save_interval=50, procs=1, frames=1000000, StateNN='multi_23_1M_0602_NN', epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 34 | F 008704 | FPS 0096 | D 98 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.005'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025668
U 35 | F 008960 | FPS 0083 | D 101 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.163'] | value_loss ['None', 'None', '0.049']| State_NN_loss 0.071874
U 36 | F 009216 | FPS 0088 | D 104 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.102'] | value_loss ['None', 'None', '0.034']| State_NN_loss 0.057142
U 37 | F 009472 | FPS 0081 | D 107 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.050'] | value_loss ['None', 'None', '0.024']| State_NN_loss 0.043268
U 38 | F 009728 | FPS 0086 | D 110 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.049'] | value_loss ['None', 'None', '0.019']| State_NN_loss 0.042833
U 39 | F 009984 | FPS 0097 | D 112 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.000'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025742
U 40 | F 010240 | FPS 0091 | D 115 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.022']| State_NN_loss 0.045623
U 41 | F 010496 | FPS 0100 | D 118 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '0.005'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025764
U 42 | F 010752 | FPS 0092 | D 121 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.117'] | value_loss ['None', 'None', '0.052']| State_NN_loss 0.071773
U 43 | F 011008 | FPS 0092 | D 123 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.007'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025573
U 44 | F 011264 | FPS 0084 | D 126 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.052'] | value_loss ['None', 'None', '0.028']| State_NN_loss 0.045948
U 45 | F 011520 | FPS 0100 | D 129 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.005'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025748
U 46 | F 011776 | FPS 0096 | D 132 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.022']| State_NN_loss 0.046048
U 47 | F 012032 | FPS 0088 | D 135 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.049'] | value_loss ['None', 'None', '0.027']| State_NN_loss 0.045850
U 48 | F 012288 | FPS 0094 | D 137 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.002'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025802
U 49 | F 012544 | FPS 0090 | D 140 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.050'] | value_loss ['None', 'None', '0.025']| State_NN_loss 0.046827
U 50 | F 012800 | FPS 0097 | D 143 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.045'] | value_loss ['None', 'None', '0.015']| State_NN_loss 0.039496
Status saved
U 51 | F 013056 | FPS 0092 | D 146 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.044'] | value_loss ['None', 'None', '0.021']| State_NN_loss 0.042792
U 52 | F 013312 | FPS 0095 | D 148 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.004'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025656
U 53 | F 013568 | FPS 0100 | D 151 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.001'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025730
U 54 | F 013824 | FPS 0101 | D 153 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.008'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025719
U 55 | F 014080 | FPS 0097 | D 156 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.051'] | value_loss ['None', 'None', '0.020']| State_NN_loss 0.045842
U 56 | F 014336 | FPS 0098 | D 159 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.040'] | value_loss ['None', 'None', '0.016']| State_NN_loss 0.041764
U 57 | F 014592 | FPS 0086 | D 162 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.111'] | value_loss ['None', 'None', '0.041']| State_NN_loss 0.068692
U 58 | F 014848 | FPS 0095 | D 164 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.013'] | value_loss ['None', 'None', '0.019']| State_NN_loss 0.042282
U 59 | F 015104 | FPS 0087 | D 167 | Reward:μσmM -0.67 0.94 -2.00 0.00 | policy_loss ['None', 'None', '0.042'] | value_loss ['None', 'None', '0.020']| State_NN_loss 0.043302
U 60 | F 015360 | FPS 0094 | D 170 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025666
U 61 | F 015616 | FPS 0094 | D 173 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.003'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025821
U 62 | F 015872 | FPS 0101 | D 175 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.009'] | value_loss ['None', 'None', '0.010']| State_NN_loss 0.039949
U 63 | F 016128 | FPS 0093 | D 178 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.058'] | value_loss ['None', 'None', '0.028']| State_NN_loss 0.080621
U 64 | F 016384 | FPS 0086 | D 181 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.030'] | value_loss ['None', 'None', '0.014']| State_NN_loss 0.040521
