update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
63,16128,84.90879986082363,182,0.8053759421621051,0.32900958433127153,0.0,0.9526315927505493,"['None', 'None', '-0.034']","['None', 'None', '0.003']",0.2359817884862423,0.9396052658557892,0.012881962995930878,0.9194737076759338,0.9526315927505493
64,16384,82.2859462043915,185,0.7810150299753461,0.32639340135554945,0.0,0.9597368240356445,"['None', 'None', '0.013']","['None', 'None', '0.004']",0.23727753339335322,0.9111842016379038,0.0753657864283967,0.7489473819732666,0.9597368240356445
65,16640,82.28850019895,188,0.7393859525521597,0.3407875935988579,0.0,0.9692105054855347,"['None', 'None', '0.030']","['None', 'None', '0.005']",0.2075355094857514,0.8872631430625916,0.09031854683025498,0.7181578874588013,0.9692105054855347
66,16896,83.45514501486271,191,0.850197359919548,0.10311986185033269,0.6731578707695007,0.9313157796859741,"['None', 'None', '0.006']","['None', 'None', '0.005']",0.14465933293104172,0.850197359919548,0.10311986185033269,0.6731578707695007,0.9313157796859741
67,17152,88.17858601121796,194,0.6915263175964356,0.351482826868426,0.0,0.9502631425857544,"['None', 'None', '0.001']","['None', 'None', '0.005']",0.17668674141168594,0.8644078969955444,0.07060467053689154,0.7631579041481018,0.9502631425857544
68,17408,87.74744039073835,197,0.31378947496414183,0.737709745701664,-1.0,0.9194737076759338,"['None', 'None', '0.062']","['None', 'None', '0.035']",0.1860435507260263,0.3922368437051773,0.8059154036355536,-1.0,0.9194737076759338
69,17664,88.62370233896549,200,0.8286257253752815,0.2951295613083378,0.0,0.9621052742004395,"['None', 'None', '-0.074']","['None', 'None', '0.009']",0.2905556410551071,0.9322039410471916,0.03785656279719177,0.848421037197113,0.9621052742004395
70,17920,87.80977758993998,203,0.7745864731924874,0.31871663298215025,0.0,0.9573684334754944,"['None', 'None', '-0.004']","['None', 'None', '0.005']",0.23747122660279274,0.9036842187245687,0.04297377711034664,0.8365789651870728,0.9573684334754944
71,18176,87.86629981985533,206,0.43565789858500165,0.7257431297688274,-1.0,0.9597368240356445,"['None', 'None', '0.085']","['None', 'None', '0.029']",0.21714048041030765,0.522789478302002,0.7658278105319131,-1.0,0.9597368240356445
72,18432,88.26992297131771,209,0.8048355281352997,0.3083485722536546,0.0,0.9715789556503296,"['None', 'None', '-0.030']","['None', 'None', '0.006']",0.264209795743227,0.9198120321546283,0.05389584320383231,0.8271052837371826,0.9715789556503296
73,18688,88.44440805508792,212,0.827573107348548,0.29506974954173204,0.0,0.9715789556503296,"['None', 'None', '-0.029']","['None', 'None', '0.004']",0.290553817525506,0.9310197457671165,0.04047917650508176,0.855526328086853,0.9715789556503296
