D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_1M --save-interval 10 --frames 1000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_1M', seed=1, log_interval=1, save_interval=10, procs=1, frames=1000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 31 | F 007936 | FPS 0034 | D 205 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.128', '-0.218', '-0.013'] | value_loss ['0.169', '0.004', '0.000'] 
U 32 | F 008192 | FPS 0034 | D 213 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.035', '-0.161', '-0.008'] | value_loss ['0.010', '0.007', '0.000'] 
U 33 | F 008448 | FPS 0033 | D 221 | Reward:米考mM 6.43 0.43 6.00 6.85 | policy_loss ['0.242', '-0.192', '-0.091'] | value_loss ['0.140', '0.006', '0.016'] 
U 34 | F 008704 | FPS 0036 | D 228 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.661', '0.112', '0.003'] | value_loss ['0.393', '0.009', '0.000'] 
U 35 | F 008960 | FPS 0032 | D 236 | Reward:米考mM 5.50 0.50 5.00 6.00 | policy_loss ['0.249', '-0.046', '0.080'] | value_loss ['0.180', '0.003', '0.026'] 
U 36 | F 009216 | FPS 0031 | D 244 | Reward:米考mM 2.50 3.50 -1.00 6.00 | policy_loss ['0.904', '-0.014', '-0.001'] | value_loss ['1.554', '0.002', '0.000'] 
U 37 | F 009472 | FPS 0035 | D 251 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.002', '0.330', '-0.003'] | value_loss ['0.185', '0.124', '0.000'] 
U 38 | F 009728 | FPS 0032 | D 259 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-1.187', '-0.501', '-0.002'] | value_loss ['1.115', '0.075', '0.000'] 
U 39 | F 009984 | FPS 0032 | D 267 | Reward:米考mM 2.50 3.50 -1.00 6.00 | policy_loss ['2.001', '0.094', '0.001'] | value_loss ['7.301', '0.014', '0.000'] 
U 40 | F 010240 | FPS 0032 | D 275 | Reward:米考mM 5.50 0.50 5.00 6.00 | policy_loss ['0.063', '-0.060', '0.086'] | value_loss ['0.391', '0.013', '0.029'] 
Status saved
