D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_10M --save-interval 10 --frames 10000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_10M', seed=1, log_interval=1, save_interval=10, procs=1, frames=10000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 39 | F 009984 | FPS 0040 | D 233 | Reward:米考mM -0.83 0.69 -2.00 0.00 | policy_loss ['0.114', 'None', 'None'] | value_loss ['0.046', 'None', 'None'] 
U 40 | F 010240 | FPS 0042 | D 239 | Reward:米考mM -0.67 0.47 -1.00 0.00 | policy_loss ['0.062', 'None', 'None'] | value_loss ['0.020', 'None', 'None'] 
Status saved
U 41 | F 010496 | FPS 0042 | D 245 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.018', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 42 | F 010752 | FPS 0042 | D 251 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.017', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 43 | F 011008 | FPS 0042 | D 257 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.021', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 44 | F 011264 | FPS 0042 | D 264 | Reward:米考mM -0.67 0.94 -2.00 0.00 | policy_loss ['0.039', 'None', 'None'] | value_loss ['0.015', 'None', 'None'] 
U 45 | F 011520 | FPS 0042 | D 270 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 46 | F 011776 | FPS 0043 | D 276 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.014', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 47 | F 012032 | FPS 0042 | D 282 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.014', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 48 | F 012288 | FPS 0042 | D 288 | Reward:米考mM -0.67 0.94 -2.00 0.00 | policy_loss ['0.037', 'None', 'None'] | value_loss ['0.014', 'None', 'None'] 
U 49 | F 012544 | FPS 0042 | D 294 | Reward:米考mM -0.75 0.43 -1.00 0.00 | policy_loss ['0.132', 'None', 'None'] | value_loss ['0.042', 'None', 'None'] 
U 50 | F 012800 | FPS 0042 | D 300 | Reward:米考mM -0.75 0.43 -1.00 0.00 | policy_loss ['0.088', 'None', 'None'] | value_loss ['0.025', 'None', 'None'] 
Status saved
U 51 | F 013056 | FPS 0041 | D 306 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.043', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 52 | F 013312 | FPS 0042 | D 312 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.056', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 53 | F 013568 | FPS 0041 | D 319 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.029', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 54 | F 013824 | FPS 0040 | D 325 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.025', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 55 | F 014080 | FPS 0040 | D 331 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.024', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 56 | F 014336 | FPS 0040 | D 338 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.024', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 57 | F 014592 | FPS 0040 | D 344 | Reward:米考mM -0.67 0.94 -2.00 0.00 | policy_loss ['0.034', 'None', 'None'] | value_loss ['0.007', 'None', 'None'] 
U 58 | F 014848 | FPS 0040 | D 351 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.016', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 59 | F 015104 | FPS 0040 | D 357 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.028', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 60 | F 015360 | FPS 0039 | D 364 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.016', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 61 | F 015616 | FPS 0039 | D 370 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 62 | F 015872 | FPS 0039 | D 377 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 63 | F 016128 | FPS 0039 | D 383 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 64 | F 016384 | FPS 0039 | D 390 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 65 | F 016640 | FPS 0039 | D 396 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.006', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 66 | F 016896 | FPS 0040 | D 403 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.047', 'None', 'None'] | value_loss ['0.014', 'None', 'None'] 
U 67 | F 017152 | FPS 0039 | D 409 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.033', 'None', 'None'] | value_loss ['0.018', 'None', 'None'] 
U 68 | F 017408 | FPS 0040 | D 416 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.021', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 69 | F 017664 | FPS 0040 | D 422 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.011', 'None', 'None'] 
U 70 | F 017920 | FPS 0041 | D 428 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.029', 'None', 'None'] | value_loss ['0.017', 'None', 'None'] 
Status saved
U 71 | F 018176 | FPS 0040 | D 435 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.021', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 72 | F 018432 | FPS 0041 | D 441 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.010', 'None', 'None'] | value_loss ['0.007', 'None', 'None'] 
U 73 | F 018688 | FPS 0041 | D 447 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.009', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 74 | F 018944 | FPS 0041 | D 453 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 75 | F 019200 | FPS 0041 | D 460 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.007', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 76 | F 019456 | FPS 0040 | D 466 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.014', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 77 | F 019712 | FPS 0040 | D 473 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.052', 'None', 'None'] | value_loss ['0.013', 'None', 'None'] 
U 78 | F 019968 | FPS 0040 | D 479 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.007', 'None', 'None'] | value_loss ['0.013', 'None', 'None'] 
U 79 | F 020224 | FPS 0040 | D 485 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.000', 'None', 'None'] | value_loss ['0.019', 'None', 'None'] 
U 80 | F 020480 | FPS 0040 | D 492 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.009', 'None', 'None'] | value_loss ['0.010', 'None', 'None'] 
Status saved
U 81 | F 020736 | FPS 0040 | D 498 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.030', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 82 | F 020992 | FPS 0041 | D 504 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.015', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 83 | F 021248 | FPS 0040 | D 511 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.027', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 84 | F 021504 | FPS 0040 | D 517 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.020', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 85 | F 021760 | FPS 0040 | D 523 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.016', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 86 | F 022016 | FPS 0040 | D 530 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.018', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 87 | F 022272 | FPS 0040 | D 536 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.012', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 88 | F 022528 | FPS 0040 | D 543 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.002', 'None', 'None'] | value_loss ['0.009', 'None', 'None'] 
U 89 | F 022784 | FPS 0040 | D 549 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.016', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 90 | F 023040 | FPS 0040 | D 555 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.017', 'None', 'None'] | value_loss ['0.015', 'None', 'None'] 
Status saved
U 91 | F 023296 | FPS 0040 | D 562 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.026', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 92 | F 023552 | FPS 0040 | D 568 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.009', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 93 | F 023808 | FPS 0040 | D 575 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 94 | F 024064 | FPS 0039 | D 581 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.007', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 95 | F 024320 | FPS 0040 | D 588 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 96 | F 024576 | FPS 0040 | D 594 | Reward:米考mM -0.67 0.47 -1.00 0.00 | policy_loss ['0.101', 'None', 'None'] | value_loss ['0.034', 'None', 'None'] 
U 97 | F 024832 | FPS 0040 | D 601 | Reward:米考mM -0.75 0.43 -1.00 0.00 | policy_loss ['0.103', 'None', 'None'] | value_loss ['0.038', 'None', 'None'] 
U 98 | F 025088 | FPS 0040 | D 607 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.044', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 99 | F 025344 | FPS 0040 | D 613 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.025', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 100 | F 025600 | FPS 0041 | D 620 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.023', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 101 | F 025856 | FPS 0040 | D 626 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.025', 'None', 'None'] | value_loss ['0.010', 'None', 'None'] 
U 102 | F 026112 | FPS 0040 | D 632 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.022', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 103 | F 026368 | FPS 0041 | D 639 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.017', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 104 | F 026624 | FPS 0040 | D 645 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.015', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 105 | F 026880 | FPS 0041 | D 651 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.016', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 106 | F 027136 | FPS 0040 | D 658 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.041', 'None', 'None'] | value_loss ['0.019', 'None', 'None'] 
U 107 | F 027392 | FPS 0040 | D 664 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.022', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 108 | F 027648 | FPS 0040 | D 670 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.018', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 109 | F 027904 | FPS 0039 | D 677 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.015', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 110 | F 028160 | FPS 0040 | D 683 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.011', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 111 | F 028416 | FPS 0040 | D 690 | Reward:米考mM -0.67 0.47 -1.00 0.00 | policy_loss ['0.093', 'None', 'None'] | value_loss ['0.028', 'None', 'None'] 
U 112 | F 028672 | FPS 0040 | D 696 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.017', 'None', 'None'] 
U 113 | F 028928 | FPS 0040 | D 702 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.014', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 114 | F 029184 | FPS 0041 | D 709 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.029', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 115 | F 029440 | FPS 0040 | D 715 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.020', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
