update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
13,3328,99.70113332847397,38,0.0,0.0,0.0,0.0,"['None', 'None', '-0.016']","['None', 'None', '0.001']",0.025788513448787853,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
14,3584,93.9785873355023,41,0.0,0.0,0.0,0.0,"['None', 'None', '-0.018']","['None', 'None', '0.000']",0.025779244431760162,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
15,3840,86.18280461168,43,0.20749999582767487,0.20749999582767487,0.0,0.41499999165534973,"['None', 'None', '-0.047']","['None', 'None', '0.005']",0.0766219733050093,0.41499999165534973,0.0,0.41499999165534973,0.41499999165534973
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
16,4096,93.85225047828956,46,0.0,0.0,0.0,0.0,"['None', 'None', '-0.012']","['None', 'None', '0.000']",0.024500059022102505,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
17,4352,91.20095986184404,49,0.32947367429733276,0.32947367429733276,0.0,0.6589473485946655,"['None', 'None', '-0.067']","['None', 'None', '0.008']",0.0683493607211858,0.6589473485946655,0.0,0.6589473485946655,0.6589473485946655
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
18,4608,100.68002776211371,52,0.0,0.0,0.0,0.0,"['None', 'None', '-0.014']","['None', 'None', '0.000']",0.025825638615060598,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
19,4864,100.46596201323813,54,0.0,0.0,0.0,0.0,"['None', 'None', '-0.021']","['None', 'None', '0.000']",0.025739152159076184,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
20,5120,93.26075288383117,57,0.0,0.0,0.0,0.0,"['None', 'None', '-0.020']","['None', 'None', '0.000']",0.025669103546533734,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
21,5376,95.59896190533766,60,0.0,0.0,0.0,0.0,"['None', 'None', '-0.027']","['None', 'None', '0.000']",0.025793319335207343,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
22,5632,94.75676901622883,62,0.4313157796859741,0.4313157796859741,0.0,0.8626315593719482,"['None', 'None', '-0.085']","['None', 'None', '0.020']",0.07077533507253975,0.8626315593719482,0.0,0.8626315593719482,0.8626315593719482
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
23,5888,95.99914742273295,65,0.0,0.0,0.0,0.0,"['None', 'None', '-0.009']","['None', 'None', '0.000']",0.025696380966110155,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
24,6144,93.79699267299048,68,0.0,0.0,0.0,0.0,"['None', 'None', '-0.016']","['None', 'None', '0.000']",0.025661886495072395,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
25,6400,92.51490946738664,70,0.0,0.0,0.0,0.0,"['None', 'None', '-0.012']","['None', 'None', '0.000']",0.02567703783279285,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
26,6656,98.73694135960355,73,0.0,0.0,0.0,0.0,"['None', 'None', '-0.011']","['None', 'None', '0.000']",0.025899432424921542,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
27,6912,83.58300671167898,76,0.22289474308490753,0.22289474308490753,0.0,0.44578948616981506,"['None', 'None', '-0.054']","['None', 'None', '0.005']",0.07158522971440107,0.44578948616981506,0.0,0.44578948616981506,0.44578948616981506
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
28,7168,97.10006351907236,79,0.0,0.0,0.0,0.0,"['None', 'None', '-0.023']","['None', 'None', '0.000']",0.02564198774052784,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
29,7424,94.95493190165115,81,0.0,0.0,0.0,0.0,"['None', 'None', '-0.022']","['None', 'None', '0.000']",0.025633467099396512,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
30,7680,94.66336340807983,84,0.0,0.0,0.0,0.0,"['None', 'None', '-0.016']","['None', 'None', '0.000']",0.025683485524496064,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
31,7936,85.24089072586337,87,0.2915789484977722,0.2915789484977722,0.0,0.5831578969955444,"['None', 'None', '-0.062']","['None', 'None', '0.011']",0.06630846811458468,0.5831578969955444,0.0,0.5831578969955444,0.5831578969955444
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
32,8192,98.87431360675616,90,0.0,0.0,0.0,0.0,"['None', 'None', '-0.006']","['None', 'None', '0.000']",0.025661471532657743,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
33,8448,89.80790822469386,93,0.2643420994281769,0.2643420994281769,0.0,0.5286841988563538,"['None', 'None', '-0.061']","['None', 'None', '0.010']",0.06672574963886291,0.5286841988563538,0.0,0.5286841988563538,0.5286841988563538
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
34,8704,94.37631734521155,95,0.355526328086853,0.355526328086853,0.0,0.711052656173706,"['None', 'None', '-0.072']","['None', 'None', '0.011']",0.06526735832449049,0.711052656173706,0.0,0.711052656173706,0.711052656173706
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
35,8960,88.67410772315861,98,0.2418421059846878,0.2418421059846878,0.0,0.4836842119693756,"['None', 'None', '-0.054']","['None', 'None', '0.003']",0.06185440602712333,0.4836842119693756,0.0,0.4836842119693756,0.4836842119693756
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
36,9216,89.54244848903734,101,0.37921053171157837,0.37921053171157837,0.0,0.7584210634231567,"['None', 'None', '-0.071']","['None', 'None', '0.011']",0.06482838455121964,0.7584210634231567,0.0,0.7584210634231567,0.7584210634231567
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
37,9472,93.87918149145713,104,0.0,0.0,0.0,0.0,"['None', 'None', '-0.021']","['None', 'None', '0.000']",0.02571700108819641,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
38,9728,100.19077439123902,106,0.0,0.0,0.0,0.0,"['None', 'None', '-0.024']","['None', 'None', '0.000']",0.025748914456926286,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
39,9984,93.81850596463066,109,0.0,0.0,0.0,0.0,"['None', 'None', '-0.018']","['None', 'None', '0.001']",0.02571847231592983,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
40,10240,95.41532208903519,112,0.0,0.0,0.0,0.0,"['None', 'None', '-0.013']","['None', 'None', '0.000']",0.025544870761223137,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
41,10496,84.30601617023295,115,0.20157894492149353,0.20157894492149353,0.0,0.40315788984298706,"['None', 'None', '-0.045']","['None', 'None', '0.004']",0.07156719593331218,0.40315788984298706,0.0,0.40315788984298706,0.40315788984298706
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
42,10752,94.67667670915738,117,0.0,0.0,0.0,0.0,"['None', 'None', '-0.017']","['None', 'None', '0.000']",0.025340060994494706,0.0,0.0,0,0
